日期,收盘
2016-02-04,170.2306
2016-02-05,170.2881
2016-02-06,170.3049
2016-02-14,170.6794
2016-02-15,170.6359
2016-02-16,170.581
2016-02-17,170.5716
2016-02-18,170.5979
2016-02-19,170.6992
2016-02-22,170.734
2016-02-23,170.7782
2016-02-24,170.7668
2016-02-25,170.687
2016-02-26,170.7047
2016-02-29,170.7618
2016-03-01,170.8335
2016-03-02,170.8393
2016-03-03,170.804
2016-03-04,170.8659
2016-03-07,170.8193
2016-03-08,170.8238
2016-03-09,170.9905
2016-03-10,171.128
2016-03-11,171.2047
2016-03-14,171.2834
2016-03-15,171.3524
2016-03-16,171.4986
2016-03-17,171.587
2016-03-18,171.6211
2016-03-21,171.6676
2016-03-22,171.6605
2016-03-23,171.7233
2016-03-24,171.7669
2016-03-25,171.8202
2016-03-28,171.7624
2016-03-29,171.7424
2016-03-30,171.7995
2016-03-31,171.8364
2016-04-01,171.8798
2016-04-05,171.9069
2016-04-06,171.88
2016-04-07,171.8143
2016-04-08,171.7887
2016-04-11,171.7703
2016-04-12,171.684
2016-04-13,171.4714
2016-04-14,171.2724
2016-04-15,171.3151
2016-04-18,171.4115
2016-04-19,171.365
2016-04-20,171.1326
2016-04-21,170.937
2016-04-22,170.7075
2016-04-25,170.3005
2016-04-26,170.3803
2016-04-27,170.5301
2016-04-28,170.648
2016-04-29,170.6576
2016-05-03,170.8333
2016-05-04,170.8503
2016-05-05,170.8766
2016-05-06,170.9051
2016-05-09,171.1331
2016-05-10,171.2521
2016-05-11,171.3063
2016-05-12,171.4195
2016-05-13,171.4652
2016-05-16,171.4575
2016-05-17,171.4522
2016-05-18,171.342
2016-05-19,171.2989
2016-05-20,171.2984
2016-05-23,171.3257
2016-05-24,171.3883
2016-05-25,171.4233
2016-05-26,171.4152
2016-05-27,171.4012
2016-05-30,171.4144
2016-05-31,171.4143
2016-06-01,171.403
2016-06-02,171.3776
2016-06-03,171.3765
2016-06-06,171.4732
2016-06-07,171.4876
2016-06-08,171.4934
2016-06-12,171.5525
2016-06-13,171.5948
2016-06-14,171.7283
2016-06-15,171.804
2016-06-16,171.8954
2016-06-17,171.9678
2016-06-20,172.026
2016-06-21,172.0247
2016-06-22,172.1146
2016-06-23,172.146
2016-06-24,172.2533
2016-06-27,172.4821
2016-06-28,172.5143
2016-06-29,172.4947
2016-06-30,172.5903
2016-07-01,172.7481
2016-07-04,172.8173
2016-07-05,172.8116
2016-07-06,172.8877
2016-07-07,173.0642
2016-07-08,173.1395
2016-07-11,173.1961
2016-07-12,173.167
2016-07-13,173.1181
2016-07-14,173.1465
2016-07-15,173.1982
2016-07-18,173.2885
2016-07-19,173.3659
2016-07-20,173.5681
2016-07-21,173.7932
2016-07-22,173.7913
2016-07-25,173.7599
2016-07-26,173.8095
2016-07-27,173.8804
2016-07-28,173.9496
2016-07-29,174.0471
2016-08-01,174.1205
2016-08-02,174.1758
2016-08-03,174.2301
2016-08-04,174.2839
2016-08-05,174.391
2016-08-08,174.5321
2016-08-09,174.7107
2016-08-10,174.8596
2016-08-11,174.9046
2016-08-12,175.0488
2016-08-15,175.253
2016-08-16,175.2455
2016-08-17,175.1896
2016-08-18,175.1696
2016-08-19,175.0965
2016-08-22,175.1485
2016-08-23,175.0182
2016-08-24,174.9213
2016-08-25,174.9334
2016-08-26,174.9923
2016-08-29,175.0146
2016-08-30,174.8563
2016-08-31,174.9056
2016-09-01,174.9085
2016-09-02,174.9359
2016-09-05,174.9654
2016-09-06,174.9567
2016-09-07,174.9289
2016-09-08,174.9914
2016-09-09,175.0632
2016-09-12,175.0486
2016-09-13,175.1072
2016-09-14,175.1815
2016-09-18,175.2548
2016-09-19,175.2798
2016-09-20,175.319
2016-09-21,175.3246
2016-09-22,175.3812
2016-09-23,175.4902
2016-09-26,175.5799
2016-09-27,175.5867
2016-09-28,175.5906
2016-09-29,175.6104
2016-09-30,175.654
2016-10-08,175.8559
2016-10-09,175.9873
2016-10-10,176.0524
2016-10-11,176.0698
2016-10-12,176.04
2016-10-13,176.0921
2016-10-14,176.1941
2016-10-17,176.2688
2016-10-18,176.314
2016-10-19,176.4264
2016-10-20,176.5357
2016-10-21,176.641
2016-10-24,176.6547
2016-10-25,176.6336
2016-10-26,176.4433
2016-10-27,176.403
2016-10-28,176.4215
2016-10-31,176.4144
2016-11-01,176.3682
2016-11-02,176.3739
2016-11-03,176.4394
2016-11-04,176.4484
2016-11-07,176.4149
2016-11-08,176.3506
2016-11-09,176.3573
2016-11-10,176.2558
2016-11-11,176.1284
2016-11-14,175.9329
2016-11-15,175.786
2016-11-16,175.721
2016-11-17,175.5269
2016-11-18,175.4893
2016-11-21,175.5084
2016-11-22,175.5534
2016-11-23,175.6275
2016-11-24,175.6421
2016-11-25,175.5652
2016-11-28,175.6257
2016-11-29,175.3104
2016-11-30,174.9559
2016-12-01,174.4812
2016-12-02,174.3501
2016-12-05,174.2613
2016-12-06,173.64
2016-12-07,173.6905
2016-12-08,173.7958
2016-12-09,173.7744
2016-12-12,173.4127
2016-12-13,173.0287
2016-12-14,172.7044
2016-12-15,171.5132
2016-12-16,171.5425
2016-12-19,171.1598
2016-12-20,170.8462
2016-12-21,171.1881
2016-12-22,171.6124
2016-12-23,172.0042
2016-12-26,172.2143
2016-12-27,172.2799
2016-12-28,172.3615
2016-12-29,172.7414
2016-12-30,172.9814
2016-12-31,173.0077
2017-01-03,172.9477
2017-01-04,172.834
2017-01-05,172.7083
2017-01-06,172.7386
2017-01-09,172.9076
2017-01-10,173.0521
2017-01-11,172.9601
2017-01-12,173.028
2017-01-13,173.0611
2017-01-16,173.0207
2017-01-17,172.7757
2017-01-18,172.6941
2017-01-19,172.6272
2017-01-20,172.7618
2017-01-22,172.8241
2017-01-23,172.8511
2017-01-24,172.7228
2017-01-25,172.4307
2017-01-26,172.4125
2017-02-03,172.1318
2017-02-04,172.069
2017-02-06,171.7838
2017-02-07,171.5061
2017-02-08,171.5301
2017-02-09,171.7605
2017-02-10,171.7576
2017-02-13,171.8569
2017-02-14,171.8772
2017-02-15,171.8802
2017-02-16,171.9909
2017-02-17,172.1129
2017-02-20,172.3114
2017-02-21,172.2521
2017-02-22,172.2836
2017-02-23,172.3543
2017-02-24,172.3655
2017-02-27,172.4609
2017-02-28,172.4182
2017-03-01,172.3273
2017-03-02,172.2722
2017-03-03,172.2344
2017-03-06,172.2056
2017-03-07,172.1617
2017-03-08,172.0428
2017-03-09,171.9499
2017-03-10,171.8892
2017-03-13,171.8718
2017-03-14,171.8987
2017-03-15,171.9525
2017-03-16,172.1543
2017-03-17,172.1192
2017-03-20,172.094
2017-03-21,171.9503
2017-03-22,171.9808
2017-03-23,171.9822
2017-03-24,172.2209
2017-03-27,172.3677
2017-03-28,172.4305
2017-03-29,172.417
2017-03-30,172.4144
2017-03-31,172.4344
2017-04-01,172.4826
2017-04-05,172.5178
2017-04-06,172.5072
2017-04-07,172.568
2017-04-10,172.6102
2017-04-11,172.5979
2017-04-12,172.5826
2017-04-13,172.5864
2017-04-14,172.4229
2017-04-17,172.1412
2017-04-18,172.0226
2017-04-19,172.0006
2017-04-20,171.8861
2017-04-21,171.6875
2017-04-24,171.4825
2017-04-25,171.5545
2017-04-26,171.5774
2017-04-27,171.6618
2017-04-28,171.647
2017-05-02,171.5885
2017-05-03,171.4106
2017-05-04,171.2205
2017-05-05,171.1948
2017-05-08,171.0031
2017-05-09,170.8002
2017-05-10,170.5018
2017-05-11,170.5863
2017-05-12,170.4779
2017-05-15,170.5679
2017-05-16,170.5197
2017-05-17,170.4172
2017-05-18,170.4701
2017-05-19,170.4311
2017-05-22,170.3522
2017-05-23,170.3573
2017-05-24,170.3884
2017-05-25,170.4587
2017-05-26,170.447
2017-05-27,170.5219
2017-05-31,170.7163
2017-06-01,170.7427
2017-06-02,170.7633
2017-06-05,170.8907
2017-06-06,170.9005
2017-06-07,170.9337
2017-06-08,170.9929
2017-06-09,171.1209
2017-06-12,171.4492
2017-06-13,171.6076
2017-06-14,171.7605
2017-06-15,171.8723
2017-06-16,171.8614
2017-06-19,172.2721
2017-06-20,172.4493
2017-06-21,172.4159
2017-06-22,172.3248
2017-06-23,172.3907
2017-06-26,172.6147
2017-06-27,172.8046
2017-06-28,172.8511
2017-06-29,172.8897
2017-06-30,172.8237
2017-07-03,172.7942
2017-07-04,172.7828
2017-07-05,172.8845
2017-07-06,173.0102
2017-07-07,173.0189
2017-07-10,173.0542
2017-07-11,173.0892
2017-07-12,173.1144
2017-07-13,173.2016
2017-07-14,173.2709
2017-07-17,173.3892
2017-07-18,173.2953
2017-07-19,173.3378
2017-07-20,173.4016
2017-07-21,173.3821
2017-07-24,173.417
2017-07-25,173.404
2017-07-26,173.3417
2017-07-27,173.3718
2017-07-28,173.387
2017-07-31,173.3822
2017-08-01,173.3487
2017-08-02,173.378
2017-08-03,173.3935
2017-08-04,173.445
2017-08-07,173.3743
2017-08-08,173.3375
2017-08-09,173.3313
2017-08-10,173.3873
2017-08-11,173.479
2017-08-14,173.5847
2017-08-15,173.6214
2017-08-16,173.5923
2017-08-17,173.5517
2017-08-18,173.5308
2017-08-21,173.4867
2017-08-22,173.4455
2017-08-23,173.4351
2017-08-24,173.3579
2017-08-25,173.3235
2017-08-28,173.2821
2017-08-29,173.2947
2017-08-30,173.2757
2017-08-31,173.3073
2017-09-01,173.3524
2017-09-04,173.3551
2017-09-05,173.3077
2017-09-06,173.3481
2017-09-07,173.5064
2017-09-08,173.6475
2017-09-11,173.6965
2017-09-12,173.7145
2017-09-13,173.6958
2017-09-14,173.8178
2017-09-15,173.8439
2017-09-18,173.8492
2017-09-19,173.8701
2017-09-20,173.8826
2017-09-21,173.8858
2017-09-22,173.9649
2017-09-25,174.1076
2017-09-26,174.1192
2017-09-27,174.1053
2017-09-28,174.1402
2017-09-29,174.1856
2017-09-30,174.2019
2017-10-09,174.2997
2017-10-10,174.2877
2017-10-11,174.324
2017-10-12,174.2685
2017-10-13,174.2918
2017-10-16,174.1544
2017-10-17,174.0258
2017-10-18,174.0499
2017-10-19,174.1736
2017-10-20,174.2015
2017-10-23,174.2335
2017-10-24,174.2222
2017-10-25,174.0622
2017-10-26,174.0685
2017-10-27,173.9082
2017-10-30,173.5068
2017-10-31,173.5462
2017-11-01,173.701
2017-11-02,173.6781
2017-11-03,173.6782
2017-11-06,173.7269
2017-11-07,173.6486
2017-11-08,173.648
2017-11-09,173.6438
2017-11-10,173.5611
2017-11-13,173.3536
2017-11-14,173.2592
2017-11-15,173.2666
2017-11-16,173.3544
2017-11-17,173.3701
2017-11-20,173.3696
2017-11-21,173.2621
2017-11-22,172.9142
2017-11-23,172.8822
2017-11-24,173.0053
2017-11-27,173.0473
2017-11-28,173.0039
2017-11-29,173.0666
2017-11-30,173.1305
2017-12-01,173.1774
2017-12-04,173.278
2017-12-05,173.3161
2017-12-06,173.3469
2017-12-07,173.3426
2017-12-08,173.3156
2017-12-11,173.2331
2017-12-12,173.1707
2017-12-13,173.1573
2017-12-14,173.2052
2017-12-15,173.3012
2017-12-18,173.366
2017-12-19,173.3575
2017-12-20,173.334
2017-12-21,173.3105
2017-12-22,173.3428
2017-12-25,173.3974
2017-12-26,173.3625
2017-12-27,173.3107
2017-12-28,173.3328
2017-12-29,173.4038
2017-12-30,173.4298
2017-12-31,173.4528
2018-01-02,173.5531
2018-01-03,173.5828
2018-01-04,173.5471
2018-01-05,173.6709
2018-01-08,173.8006
2018-01-09,173.859
2018-01-10,173.7565
2018-01-11,173.6678
2018-01-12,173.7077
2018-01-15,173.6656
2018-01-16,173.6864
2018-01-17,173.6513
2018-01-18,173.582
2018-01-19,173.6167
2018-01-22,173.7024
2018-01-23,173.7465
2018-01-24,173.7913
2018-01-25,173.8277
2018-01-26,173.864
2018-01-29,173.9351
2018-01-30,173.941
2018-01-31,174.0278
2018-02-01,174.1006
2018-02-02,174.1439
2018-02-05,174.1783
2018-02-06,174.3638
2018-02-07,174.4332
2018-02-08,174.4563
2018-02-09,174.4874
2018-02-11,174.5587
2018-02-12,174.596
2018-02-13,174.6331
2018-02-14,174.6713
2018-02-22,174.831
2018-02-23,174.888
2018-02-24,174.9437
2018-02-26,175.1794
2018-02-27,175.3096
2018-02-28,175.3983
2018-03-01,175.4312
2018-03-02,175.4101
2018-03-05,175.41
2018-03-06,175.4453
2018-03-07,175.5163
2018-03-08,175.5666
2018-03-09,175.605
2018-03-12,175.6889
2018-03-13,175.6544
2018-03-14,175.6661
2018-03-15,175.6991
2018-03-16,175.7577
2018-03-19,175.8018
2018-03-20,175.8997
2018-03-21,175.9938
2018-03-22,176.1431
2018-03-23,176.5207
2018-03-26,176.6168
2018-03-27,176.5593
2018-03-28,176.6223
2018-03-29,176.637
2018-03-30,176.7167
2018-04-02,176.8461
2018-04-03,176.9335
2018-04-04,177.0693
2018-04-08,177.2737
2018-04-09,177.4724
2018-04-10,177.4896
2018-04-11,177.5695
2018-04-12,177.6341
2018-04-13,177.7197
2018-04-16,177.9397
2018-04-17,178.0555
2018-04-18,179.206
2018-04-19,179.0952
2018-04-20,179.1188
2018-04-23,178.9491
2018-04-24,178.9997
2018-04-25,178.9402
2018-04-26,178.8424
2018-04-27,178.7682
2018-04-28,178.8007
2018-05-02,178.7084
2018-05-03,178.7755
2018-05-04,178.8707
2018-05-07,178.8568
2018-05-08,178.7261
2018-05-09,178.5978
2018-05-10,178.6135
2018-05-11,178.6489
2018-05-14,178.663
2018-05-15,178.5669
2018-05-16,178.5268
2018-05-17,178.4815
2018-05-18,178.5096
2018-05-21,178.6194
2018-05-22,178.7327
2018-05-23,178.8467
2018-05-24,178.9061
2018-05-25,179.0522
2018-05-28,179.1135
2018-05-29,179.1116
2018-05-30,179.1604
2018-05-31,179.0595
2018-06-01,179.0219
2018-06-04,178.9549
2018-06-05,178.8987
2018-06-06,178.8789
2018-06-07,178.8547
2018-06-08,178.9621
2018-06-11,178.9696
2018-06-12,178.8727
2018-06-13,178.947
2018-06-14,179.0466
2018-06-15,179.1614
2018-06-19,179.3828
2018-06-20,179.3292
2018-06-21,179.4336
2018-06-22,179.5086
2018-06-25,179.5395
2018-06-26,179.5771
2018-06-27,179.6402
2018-06-28,179.8382
2018-06-29,180.1619
2018-07-02,180.3741
2018-07-03,180.4778
2018-07-04,180.5126
2018-07-05,180.6756
2018-07-06,180.6992
2018-07-09,180.7152
2018-07-10,180.7068
2018-07-11,180.8094
2018-07-12,180.8391
2018-07-13,180.9819
2018-07-16,181.1536
2018-07-17,181.1723
2018-07-18,181.2749
2018-07-19,181.4888
2018-07-20,181.4993
2018-07-23,181.5767
2018-07-24,181.4481
2018-07-25,181.4569
2018-07-26,181.5842
2018-07-27,181.721
2018-07-30,181.8795
2018-07-31,182.1365
2018-08-01,182.2876
2018-08-02,182.4089
2018-08-03,182.5951
2018-08-06,182.8002
2018-08-07,182.9333
2018-08-08,182.776
2018-08-09,182.4596
2018-08-10,182.3548
2018-08-13,182.1212
2018-08-14,182.2
2018-08-15,182.1941
2018-08-16,182.0767
2018-08-17,181.78
2018-08-20,181.7455
2018-08-21,181.6372
2018-08-22,181.7701
2018-08-23,181.963
2018-08-24,182.0109
2018-08-27,181.9949
2018-08-28,181.9942
2018-08-29,182.0174
2018-08-30,182.1439
2018-08-31,182.2357
2018-09-03,182.1836
2018-09-04,182.1495
2018-09-05,182.17
2018-09-06,182.1723
2018-09-07,182.1562
2018-09-10,182.0745
2018-09-11,181.9901
2018-09-12,182.0667
2018-09-13,182.1425
2018-09-14,182.2264
2018-09-17,182.3457
2018-09-18,182.3821
2018-09-19,182.3688
2018-09-20,182.3098
2018-09-21,182.391
2018-09-25,182.4846
2018-09-26,182.5713
2018-09-27,182.6896
2018-09-28,182.7727
2018-09-29,182.8034
2018-09-30,182.8242
2018-10-08,183.0077
2018-10-09,183.0517
2018-10-10,183.1272
2018-10-11,183.3336
2018-10-12,183.4186
2018-10-15,183.4828
2018-10-16,183.5372
2018-10-17,183.5771
2018-10-18,183.7196
2018-10-19,183.7705
2018-10-22,183.7849
2018-10-23,183.843
2018-10-24,183.9713
2018-10-25,184.0708
2018-10-26,184.1243
2018-10-29,184.3488
2018-10-30,184.4339
2018-10-31,184.4485
2018-11-01,184.5338
2018-11-02,184.4406
2018-11-05,184.5189
2018-11-06,184.6294
2018-11-07,184.7824
2018-11-08,184.8558
2018-11-09,184.9127
2018-11-12,184.9873
2018-11-13,185.0666
2018-11-14,185.3801
2018-11-15,185.5282
2018-11-16,185.7833
2018-11-19,185.913
2018-11-20,185.9005
2018-11-21,185.9676
2018-11-22,185.9425
2018-11-23,185.9254
2018-11-26,185.9558
2018-11-27,185.9635
2018-11-28,186.0325
2018-11-29,186.165
2018-11-30,186.2111
2018-12-03,186.288
2018-12-04,186.5047
2018-12-05,186.6674
2018-12-06,186.7709
2018-12-07,186.8567
2018-12-10,187.0218
2018-12-11,187.0818
2018-12-12,187.1174
2018-12-13,186.8834
2018-12-14,186.8306
2018-12-17,186.7428
2018-12-18,186.7469
2018-12-19,186.7977
2018-12-20,186.9931
2018-12-21,187.0365
2018-12-24,187.045
2018-12-25,187.0823
2018-12-26,187.1356
2018-12-27,187.2785
2018-12-28,187.6097
2018-12-29,187.6558
2018-12-30,187.6726
2018-12-31,187.6928
2019-01-02,188.0041
2019-01-03,188.1934
2019-01-04,188.2995
2019-01-07,188.4565
2019-01-08,188.7592
2019-01-09,188.8189
2019-01-10,188.8566
2019-01-11,188.8869
2019-01-14,188.8727
2019-01-15,188.8457
2019-01-16,189.1059
2019-01-17,189.1863
2019-01-18,189.1313
2019-01-21,189.111
2019-01-22,189.0754
2019-01-23,189.0654
2019-01-24,189.0177
2019-01-25,188.9144
2019-01-28,188.9119
2019-01-29,189.0225
2019-01-30,189.1287
2019-01-31,189.212
2019-02-01,189.2598
2019-02-02,189.3028
2019-02-03,189.3426
2019-02-11,189.5573
2019-02-12,189.6111
2019-02-13,189.6351
2019-02-14,189.6232
2019-02-15,189.6469
2019-02-18,189.5963
2019-02-19,189.5897
2019-02-20,189.6369
2019-02-21,189.616
2019-02-22,189.6134
2019-02-25,189.4666
2019-02-26,189.2938
2019-02-27,189.3642
2019-02-28,189.3338
2019-03-01,189.2418
2019-03-04,189.2119
2019-03-05,189.1511
2019-03-06,189.1328
2019-03-07,189.2814
2019-03-08,189.3938
2019-03-11,189.4435
2019-03-12,189.4102
2019-03-13,189.4036
2019-03-14,189.3559
2019-03-15,189.3817
2019-03-18,189.4042
2019-03-19,189.4079
2019-03-20,189.4063
2019-03-21,189.4582
2019-03-22,189.5401
2019-03-25,189.7067
2019-03-26,189.7786
2019-03-27,189.7649
2019-03-28,189.8286
2019-03-29,189.876
2019-04-01,189.6691
2019-04-02,189.5621
2019-04-03,189.2769
2019-04-04,189.1619
2019-04-08,189.2219
2019-04-09,189.0349
2019-04-10,189.0205
2019-04-11,189.0942
2019-04-12,189.0174
2019-04-15,188.742
2019-04-16,188.5905
2019-04-17,188.5788
2019-04-18,188.7091
2019-04-19,188.7344
2019-04-22,188.6664
2019-04-23,188.6197
2019-04-24,188.5058
2019-04-25,188.573
2019-04-26,188.6454
2019-04-28,188.6909
2019-04-29,188.6706
2019-04-30,188.7754
2019-05-05,188.8993
2019-05-06,189.1348
2019-05-07,189.1631
2019-05-08,189.2927
2019-05-09,189.4828
2019-05-10,189.5191
2019-05-13,189.7253
2019-05-14,189.7012
2019-05-15,189.755
2019-05-16,189.8515
2019-05-17,189.8546
2019-05-20,189.9056
2019-05-21,189.8569
2019-05-22,189.7963
2019-05-23,189.86
2019-05-24,189.8934
2019-05-27,189.7784
2019-05-28,189.8653
2019-05-29,190.0294
2019-05-30,190.0863
2019-05-31,190.1014
2019-06-03,190.2723
2019-06-04,190.406
2019-06-05,190.4605
2019-06-06,190.5212
2019-06-10,190.5528
2019-06-11,190.429
2019-06-12,190.4618
2019-06-13,190.5157
2019-06-14,190.5864
2019-06-17,190.6911
2019-06-18,190.7193
2019-06-19,190.7202
2019-06-20,190.8085
2019-06-21,190.8649
2019-06-24,190.8958
2019-06-25,190.9607
2019-06-26,190.9856
2019-06-27,191.0066
2019-06-28,191.107
2019-07-01,191.211
2019-07-02,191.472
2019-07-03,191.6262
2019-07-04,191.6917
2019-07-05,191.6716
2019-07-08,191.6739
2019-07-09,191.7063
2019-07-10,191.7229
2019-07-11,191.771
2019-07-12,191.8381
2019-07-15,191.8555
2019-07-16,191.8692
2019-07-17,191.8626
2019-07-18,191.919
2019-07-19,191.9355
2019-07-22,192.0385
2019-07-23,192.1005
2019-07-24,192.1035
2019-07-25,192.1315
2019-07-26,192.1515
2019-07-29,192.1761
2019-07-30,192.1897
2019-07-31,192.2864
2019-08-01,192.3273
2019-08-02,192.5707
2019-08-05,192.8094
2019-08-06,192.8483
2019-08-07,192.9451
2019-08-08,192.9914
2019-08-09,193.1028
2019-08-12,193.1375
2019-08-13,193.2807
2019-08-14,193.3367
2019-08-15,193.4115
2019-08-16,193.3939
2019-08-19,193.4815
2019-08-20,193.4698
2019-08-21,193.4116
2019-08-22,193.4123
2019-08-23,193.3909
2019-08-26,193.5076
2019-08-27,193.4923
2019-08-28,193.4924
2019-08-29,193.5363
2019-08-30,193.4627
2019-09-02,193.4496
2019-09-03,193.4518
2019-09-04,193.5236
2019-09-05,193.7357
2019-09-06,193.7917
2019-09-09,193.8433
2019-09-10,193.8183
2019-09-11,193.8161
2019-09-12,193.738
2019-09-16,193.7908
2019-09-17,193.7854
2019-09-18,193.7117
2019-09-19,193.749
2019-09-20,193.7666
2019-09-23,193.8145
2019-09-24,193.7806
2019-09-25,193.7961
2019-09-26,193.7216
2019-09-27,193.7167
2019-09-29,193.7802
2019-09-30,193.7762
2019-10-08,194.0224
2019-10-09,194.0779
2019-10-10,194.0508
2019-10-11,193.9886
2019-10-12,193.9298
2019-10-14,193.9803
2019-10-15,193.9694
2019-10-16,193.9863
2019-10-17,194.0268
2019-10-18,193.9816
2019-10-21,193.8892
2019-10-22,193.8675
2019-10-23,193.8844
2019-10-24,193.8698
2019-10-25,193.8375
2019-10-28,193.692
2019-10-29,193.6404
2019-10-30,193.4755
2019-10-31,193.5607
2019-11-01,193.6468
2019-11-04,193.6096
2019-11-05,193.793
2019-11-06,193.8635
2019-11-07,193.878
2019-11-08,193.9063
2019-11-11,194.0595
2019-11-12,194.1056
2019-11-13,194.1777
2019-11-14,194.182
2019-11-15,194.2826
2019-11-18,194.5441
2019-11-19,194.7095
2019-11-20,194.7586
2019-11-21,194.8503
2019-11-22,194.8907
2019-11-25,194.8291
2019-11-26,194.8855
2019-11-27,194.8994
2019-11-28,194.9476
2019-11-29,194.9995
2019-12-02,194.9611
2019-12-03,195.0183
2019-12-04,195.1039
2019-12-05,195.1349
2019-12-06,195.1705
2019-12-09,195.2065
2019-12-10,195.2432
2019-12-11,195.3239
2019-12-12,195.3845
2019-12-13,195.386
2019-12-16,195.4408
2019-12-17,195.371
2019-12-18,195.3662
2019-12-19,195.4181
2019-12-20,195.5987
2019-12-23,195.7916
2019-12-24,195.91
2019-12-25,195.9969
2019-12-26,196.1583
2019-12-27,196.1788
2019-12-30,196.2329
2019-12-31,196.2992
2020-01-02,196.2735
2020-01-03,196.2932
2020-01-06,196.4407
2020-01-07,196.4779
2020-01-08,196.5709
2020-01-09,196.6316
2020-01-10,196.7875
2020-01-13,196.868
2020-01-14,196.8078
2020-01-15,196.7847
2020-01-16,196.8059
2020-01-17,196.863
2020-01-19,196.937
2020-01-20,197.0302
2020-01-21,197.194
2020-01-22,197.2702
2020-01-23,197.4826
2020-02-03,198.8233
2020-02-04,198.7688
2020-02-05,198.7788
2020-02-06,198.8169
2020-02-07,199.0234
2020-02-10,199.2178
2020-02-11,199.1733
2020-02-12,199.1917
2020-02-13,199.2494
2020-02-14,199.2375
2020-02-17,199.1708
2020-02-18,199.2395
2020-02-19,199.2663
2020-02-20,199.2212
2020-02-21,199.3224
2020-02-24,199.4837
2020-02-25,199.5137
2020-02-26,199.5988
2020-02-27,199.7399
2020-02-28,199.9187
2020-03-02,199.9459
2020-03-03,199.9176
2020-03-04,200.1257
2020-03-05,200.1412
2020-03-06,200.3678
2020-03-09,201.0832
2020-03-10,200.8142
2020-03-11,200.795
2020-03-12,200.7454
2020-03-13,200.5343
2020-03-16,200.5789
2020-03-17,200.3928
2020-03-18,200.4074
2020-03-19,200.3655
2020-03-20,200.4522
2020-03-23,200.6664
2020-03-24,200.792
2020-03-25,200.8708
2020-03-26,201.0974
2020-03-27,201.1298
2020-03-30,201.1812
2020-03-31,201.3385
2020-04-01,201.594
2020-04-02,201.6246
2020-04-03,201.6541
2020-04-07,202.6075
2020-04-08,203.0595
2020-04-09,203.1289
2020-04-10,203.0432
2020-04-13,203.0449
2020-04-14,203.1313
2020-04-15,203.2412
2020-04-16,203.3805
2020-04-17,203.3696
2020-04-20,203.3107
2020-04-21,203.406
2020-04-22,203.5771
2020-04-23,203.8157
2020-04-24,203.9106
2020-04-26,203.9405
2020-04-27,203.9033
2020-04-28,203.9472
2020-04-29,204.1054
2020-04-30,204.0227
2020-05-06,203.9645
2020-05-07,203.6462
2020-05-08,203.544
2020-05-09,203.4545
2020-05-11,203.0904
2020-05-12,203.0594
2020-05-13,202.9867
2020-05-14,202.9942
2020-05-15,203.0954
2020-05-18,202.8989
2020-05-19,202.809
2020-05-20,202.7996
2020-05-21,202.8129
2020-05-22,203.0878
2020-05-25,202.8307
2020-05-26,202.4447
2020-05-27,202.1726
2020-05-28,202.2293
2020-05-29,202.2666
2020-06-01,202.2183
2020-06-02,201.613
2020-06-03,201.1505
2020-06-04,200.8304
2020-06-05,200.5309
2020-06-08,200.602
2020-06-09,200.6594
2020-06-10,200.6735
2020-06-11,200.861
2020-06-12,201.0677
2020-06-15,201.1046
2020-06-16,200.7138
2020-06-17,200.5238
2020-06-18,200.6428
2020-06-19,200.5533
2020-06-22,200.3537
2020-06-23,200.2312
2020-06-24,200.5406
2020-06-28,200.7266
2020-06-29,200.7382
2020-06-30,200.8851
2020-07-01,200.9201
2020-07-02,200.9763
2020-07-03,200.859
2020-07-06,200.1582
2020-07-07,199.9016
2020-07-08,199.6344
2020-07-09,199.2429
2020-07-10,199.3629
2020-07-13,199.1401
2020-07-14,199.2085
2020-07-15,199.3472
2020-07-16,199.5309
2020-07-17,199.6068
2020-07-20,199.7654
2020-07-21,200.1155
2020-07-22,200.2998
2020-07-23,200.3081
2020-07-24,200.5817
2020-07-27,200.6282
2020-07-28,200.4264
2020-07-29,200.3079
2020-07-30,200.2908
2020-07-31,200.1661
2020-08-03,200.2224
2020-08-04,200.2164
2020-08-05,200.199
2020-08-06,200.1091
2020-08-07,200.0376
2020-08-10,200.2027
2020-08-11,200.2114
2020-08-12,200.1739
2020-08-13,200.1998
2020-08-14,200.2982
2020-08-17,200.393
2020-08-18,200.3046
2020-08-19,200.1657
2020-08-20,200.0265
2020-08-21,200.0717
2020-08-24,200.0207
2020-08-25,199.7913
2020-08-26,199.7375
2020-08-27,199.6211
2020-08-28,199.5388
2020-08-31,199.7095
2020-09-01,199.6506
2020-09-02,199.4736
2020-09-03,199.4097
2020-09-04,199.3416
2020-09-07,199.2624
2020-09-08,199.3172
2020-09-09,199.538
2020-09-10,199.5948
2020-09-11,199.4511
2020-09-14,199.4119
2020-09-15,199.491
2020-09-16,199.5392
2020-09-17,199.5219
2020-09-18,199.5466
2020-09-21,199.7116
2020-09-22,199.7972
2020-09-23,199.7916
2020-09-24,199.8278
2020-09-25,199.7017
2020-09-27,199.7091
2020-09-28,199.7401
2020-09-29,199.7092
2020-09-30,199.6219
2020-10-09,199.5774
2020-10-10,199.5643
2020-10-12,199.6053
2020-10-13,199.6033
2020-10-14,199.5747
2020-10-15,199.5639
